date,temperature,humidity,rainfall,wind_speed,pressure,label,event_source
2024-03-19,29.7,55.0,0.0,10.8,1002.5,Low Risk,Varanasi (UP)
2024-03-20,26.8,74.0,2.4,18.3,1003.7,Low Risk,Varanasi (UP)
2024-03-21,25.6,76.0,0.2,11.2,1003.7,Low Risk,Varanasi (UP)
2024-03-22,28.2,69.0,0.0,8.7,1000.7,Low Risk,Varanasi (UP)
2024-03-23,33.7,63.0,0.0,13.7,997.6,Low Risk,Varanasi (UP)
2024-03-24,34.0,57.0,0.0,11.4,999.8,Low Risk,Varanasi (UP)
2024-03-25,33.7,67.0,0.7,20.2,1000.7,Low Risk,Varanasi (UP)
2024-03-26,34.3,50.0,0.0,16.4,1001.2,Low Risk,Varanasi (UP)
2024-03-27,34.0,50.0,0.0,9.9,1002.5,Low Risk,Varanasi (UP)
2024-03-28,34.9,59.0,0.0,14.4,999.8,Low Risk,Varanasi (UP)
2024-03-29,35.3,65.0,0.0,13.0,999.1,Low Risk,Varanasi (UP)
2024-03-30,36.5,61.0,0.6,12.9,999.8,Low Risk,Varanasi (UP)
2024-03-31,37.5,43.0,0.0,26.8,999.2,Low Risk,Varanasi (UP)
2024-04-01,36.2,33.0,0.0,21.0,996.7,Low Risk,Varanasi (UP)
2024-04-02,34.9,34.0,0.0,20.5,996.6,Low Risk,Varanasi (UP)
2024-04-03,36.0,39.0,0.0,13.0,997.9,Low Risk,Varanasi (UP)
2024-04-04,37.7,36.0,0.0,11.4,996.8,Low Risk,Varanasi (UP)
2024-04-05,37.6,36.0,0.0,14.8,996.4,Low Risk,Varanasi (UP)
2024-04-06,36.4,35.0,0.0,12.7,996.7,Low Risk,Varanasi (UP)
2024-04-07,36.0,35.0,0.0,18.5,997.3,Low Risk,Varanasi (UP)
2024-04-08,36.6,34.0,0.0,16.7,999.3,Low Risk,Varanasi (UP)
2024-04-09,37.2,34.0,0.0,13.6,999.9,Low Risk,Varanasi (UP)
2024-04-10,34.7,38.0,0.3,15.3,1000.2,Low Risk,Varanasi (UP)
2024-04-11,37.2,32.0,0.0,15.8,1000.8,Low Risk,Varanasi (UP)
2024-04-12,36.5,42.0,0.0,14.1,1000.4,Low Risk,Varanasi (UP)
2024-04-13,35.6,43.0,0.3,11.5,1000.4,Low Risk,Varanasi (UP)
2024-04-14,36.7,44.0,0.1,13.9,1000.6,Low Risk,Varanasi (UP)
2024-04-15,39.2,43.0,0.0,16.8,999.6,Low Risk,Varanasi (UP)
2024-04-16,39.2,37.0,0.0,20.5,997.5,Low Risk,Varanasi (UP)
2024-04-17,38.3,28.0,0.0,29.6,996.2,Low Risk,Varanasi (UP)
2024-04-18,39.7,23.0,0.0,28.8,995.4,Low Risk,Varanasi (UP)
2024-04-19,41.5,25.0,0.0,29.6,992.9,Low Risk,Varanasi (UP)
2024-04-20,41.8,23.0,0.0,24.5,992.4,Low Risk,Varanasi (UP)
2024-04-21,39.9,23.0,0.0,25.6,994.0,Low Risk,Varanasi (UP)
2024-04-22,39.4,29.0,0.0,22.2,995.7,Low Risk,Varanasi (UP)
2024-04-23,38.5,34.0,0.1,25.5,995.1,Low Risk,Varanasi (UP)
2024-04-24,40.2,29.0,0.0,18.0,994.6,Low Risk,Varanasi (UP)
2024-04-25,41.1,21.0,0.0,20.2,995.0,Low Risk,Varanasi (UP)
2024-04-26,41.7,23.0,0.0,17.3,994.4,Low Risk,Varanasi (UP)
2024-04-27,40.6,24.0,0.0,25.1,995.3,Low Risk,Varanasi (UP)
2024-04-28,41.9,22.0,0.0,23.5,995.1,Low Risk,Varanasi (UP)
2024-04-29,42.0,24.0,0.0,22.0,995.2,Low Risk,Varanasi (UP)
2024-04-30,42.2,22.0,0.0,25.8,991.9,Drought Risk,Varanasi (UP)
2024-05-01,39.9,19.0,0.0,15.6,991.0,Low Risk,Varanasi (UP)
2024-05-02,37.8,16.0,0.0,24.9,993.1,Low Risk,Varanasi (UP)
2024-05-03,39.2,22.0,0.0,14.8,995.0,Low Risk,Varanasi (UP)
2024-05-04,40.6,21.0,0.0,14.9,994.6,Low Risk,Varanasi (UP)
2024-05-05,42.5,20.0,0.0,18.9,990.9,Drought Risk,Varanasi (UP)
2024-05-06,40.4,36.0,0.3,21.3,992.9,Low Risk,Varanasi (UP)
2024-05-07,36.9,53.0,0.2,19.7,996.7,Low Risk,Varanasi (UP)
2024-05-08,36.6,54.0,1.9,20.2,997.6,Low Risk,Varanasi (UP)
2024-05-09,36.8,54.0,0.2,26.2,996.3,Low Risk,Varanasi (UP)
2024-05-10,36.6,51.0,0.0,19.1,996.7,Low Risk,Varanasi (UP)
2024-05-11,38.3,53.0,0.5,26.3,997.4,Low Risk,Varanasi (UP)
2024-05-12,36.9,57.0,0.4,17.0,998.1,Low Risk,Varanasi (UP)
2024-05-13,37.2,56.0,0.0,17.6,998.1,Low Risk,Varanasi (UP)
2024-05-14,40.4,43.0,0.0,17.5,997.6,Low Risk,Varanasi (UP)
2024-05-15,41.1,35.0,0.0,14.1,998.1,Low Risk,Varanasi (UP)
2024-05-16,41.7,34.0,0.0,12.0,997.4,Low Risk,Varanasi (UP)
2024-05-17,40.3,35.0,0.0,15.0,994.7,Low Risk,Varanasi (UP)
2024-05-18,43.1,32.0,0.0,19.8,992.3,Low Risk,Varanasi (UP)
2024-05-19,44.0,31.0,0.0,21.3,990.1,Low Risk,Varanasi (UP)
2024-05-20,41.5,41.0,0.0,21.1,991.2,Low Risk,Varanasi (UP)
2024-05-21,40.3,51.0,0.0,16.5,992.7,Low Risk,Varanasi (UP)
2024-05-22,38.8,53.0,1.0,19.0,993.2,Low Risk,Varanasi (UP)
2024-05-23,36.2,61.0,0.4,19.7,992.1,Low Risk,Varanasi (UP)
2024-05-24,40.2,51.0,0.0,18.0,990.5,Low Risk,Varanasi (UP)
2024-05-25,41.7,42.0,0.0,14.0,989.0,Low Risk,Varanasi (UP)
2024-05-26,41.5,41.0,0.0,17.2,987.7,Low Risk,Varanasi (UP)
2024-05-27,40.9,46.0,0.2,18.0,985.7,Low Risk,Varanasi (UP)
2024-05-28,46.1,37.0,0.0,23.3,983.4,Low Risk,Varanasi (UP)
2024-05-29,46.8,33.0,0.0,13.0,985.0,Low Risk,Varanasi (UP)
2024-05-30,46.3,29.0,0.0,17.7,987.4,Low Risk,Varanasi (UP)
2024-05-31,45.2,42.0,0.0,20.4,989.5,Low Risk,Varanasi (UP)
2024-06-01,44.2,46.0,0.0,18.8,990.6,Low Risk,Varanasi (UP)
2024-06-02,42.3,49.0,0.0,23.0,992.4,Low Risk,Varanasi (UP)
2024-06-03,43.9,37.0,0.0,13.2,991.7,Low Risk,Varanasi (UP)
2024-06-04,44.2,38.0,0.1,20.5,991.1,Low Risk,Varanasi (UP)
2024-06-05,41.2,51.0,0.0,16.8,991.9,Low Risk,Varanasi (UP)
2024-06-06,42.6,50.0,0.0,23.5,993.4,Low Risk,Varanasi (UP)
2024-06-07,43.1,38.0,0.0,19.2,991.5,Low Risk,Varanasi (UP)
2024-06-08,44.0,30.0,0.0,15.9,989.6,Low Risk,Varanasi (UP)
2024-06-09,44.2,29.0,0.0,16.5,989.4,Low Risk,Varanasi (UP)
2024-06-10,45.0,24.0,0.0,16.9,989.8,Low Risk,Varanasi (UP)
2024-06-11,45.1,25.0,0.0,20.2,989.6,Low Risk,Varanasi (UP)
2024-06-12,44.5,30.0,0.0,13.4,989.6,Low Risk,Varanasi (UP)
2024-06-13,45.6,28.0,0.0,19.5,988.1,Low Risk,Varanasi (UP)
2024-06-14,45.6,26.0,0.0,19.7,987.5,Low Risk,Varanasi (UP)
2024-06-15,45.0,29.0,0.0,19.6,987.7,Low Risk,Varanasi (UP)
2024-06-16,45.9,27.0,0.0,24.2,988.3,Low Risk,Varanasi (UP)
2024-06-17,45.7,34.0,0.0,24.5,988.4,Low Risk,Varanasi (UP)
2024-06-18,45.1,34.0,0.4,31.2,986.9,Low Risk,Varanasi (UP)
2024-06-19,41.7,41.0,0.0,25.8,986.4,Low Risk,Varanasi (UP)
2024-06-20,38.1,63.0,17.9,25.5,988.8,Low Risk,Varanasi (UP)
2024-06-21,38.0,63.0,3.1,13.7,989.8,Low Risk,Varanasi (UP)
2024-06-22,37.4,62.0,1.8,13.0,989.4,Low Risk,Varanasi (UP)
2024-06-23,38.1,70.0,20.7,13.3,989.7,Low Risk,Varanasi (UP)
2024-06-24,36.9,66.0,7.0,11.0,988.7,Low Risk,Varanasi (UP)
2024-06-25,37.8,65.0,15.0,14.7,987.9,Low Risk,Varanasi (UP)
2024-06-26,36.1,75.0,16.2,15.3,989.3,Low Risk,Varanasi (UP)
2024-06-27,37.0,70.0,1.3,16.3,990.7,Low Risk,Varanasi (UP)
2024-06-28,35.1,71.0,7.7,13.4,989.4,Low Risk,Varanasi (UP)
2024-06-29,35.5,76.0,5.6,10.4,989.7,Low Risk,Varanasi (UP)
2024-06-30,33.2,82.0,10.5,17.0,989.8,Low Risk,Varanasi (UP)
2024-07-01,32.3,84.0,23.6,21.2,987.7,Low Risk,Varanasi (UP)
2024-07-02,33.1,84.0,26.5,19.1,987.3,Low Risk,Varanasi (UP)
2024-07-03,30.9,87.0,9.8,8.8,989.1,Low Risk,Varanasi (UP)
2024-07-04,30.9,87.0,13.6,10.3,990.0,Low Risk,Varanasi (UP)
2024-07-05,30.7,86.0,34.0,10.3,988.6,Low Risk,Varanasi (UP)
2024-07-06,32.5,85.0,31.8,15.1,988.0,Low Risk,Varanasi (UP)
2024-07-07,32.1,86.0,10.6,12.0,991.3,Low Risk,Varanasi (UP)
2024-07-08,33.3,85.0,17.2,11.2,992.0,Low Risk,Varanasi (UP)
2024-07-09,34.6,82.0,10.5,11.4,992.3,Low Risk,Varanasi (UP)
2024-07-10,34.3,86.0,21.6,8.7,993.0,Low Risk,Varanasi (UP)
2024-07-11,33.3,88.0,30.0,13.8,990.4,Low Risk,Varanasi (UP)
2024-07-12,31.8,87.0,14.7,15.9,988.5,Low Risk,Varanasi (UP)
2024-07-13,32.5,83.0,6.0,17.7,987.8,Low Risk,Varanasi (UP)
2024-07-14,32.9,83.0,29.6,12.2,987.4,Low Risk,Varanasi (UP)
2024-07-15,35.3,74.0,0.7,21.1,989.0,Low Risk,Varanasi (UP)
2024-07-16,34.8,71.0,0.8,23.4,990.0,Low Risk,Varanasi (UP)
2024-07-17,34.2,74.0,0.4,17.0,990.1,Low Risk,Varanasi (UP)
2024-07-18,36.0,71.0,0.1,14.9,988.6,Low Risk,Varanasi (UP)
2024-07-19,35.5,73.0,0.4,14.8,987.7,Low Risk,Varanasi (UP)
2024-07-20,35.5,71.0,0.9,21.8,987.5,Low Risk,Varanasi (UP)
2024-07-21,35.2,69.0,0.5,21.5,988.0,Low Risk,Varanasi (UP)
2024-07-22,35.6,71.0,0.6,17.3,987.9,Low Risk,Varanasi (UP)
2024-07-23,33.3,82.0,14.9,16.7,987.1,Low Risk,Varanasi (UP)
2024-07-24,34.4,81.0,5.8,16.6,984.0,Low Risk,Varanasi (UP)
2024-07-25,34.6,84.0,4.4,11.8,983.1,Low Risk,Varanasi (UP)
2024-07-26,34.6,81.0,5.7,10.1,984.6,Low Risk,Varanasi (UP)
2024-07-27,34.6,79.0,5.6,20.5,986.1,Low Risk,Varanasi (UP)
2024-07-28,35.5,71.0,0.3,27.8,986.5,Low Risk,Varanasi (UP)
2024-07-29,35.0,75.0,2.8,17.2,987.2,Low Risk,Varanasi (UP)
2024-07-30,35.2,80.0,16.3,11.4,989.5,Low Risk,Varanasi (UP)
2024-07-31,33.6,83.0,36.4,11.4,990.5,Low Risk,Varanasi (UP)
2024-08-01,32.0,87.0,34.6,13.3,989.3,Low Risk,Varanasi (UP)
2024-08-02,30.7,85.0,11.6,20.5,987.2,Low Risk,Varanasi (UP)
2024-08-03,28.6,90.0,18.3,36.4,986.1,Low Risk,Varanasi (UP)
2024-08-04,32.8,84.0,32.8,25.3,990.9,Low Risk,Varanasi (UP)
2024-08-05,33.2,78.0,0.4,10.7,992.9,Low Risk,Varanasi (UP)
2024-08-06,30.6,89.0,12.0,10.7,992.1,Low Risk,Varanasi (UP)
2024-08-07,31.7,87.0,11.5,9.6,992.1,Low Risk,Varanasi (UP)
2024-08-08,30.7,89.0,22.2,8.6,992.8,Low Risk,Varanasi (UP)
2024-08-09,31.1,89.0,16.5,8.6,993.7,Low Risk,Varanasi (UP)
2024-08-10,31.0,87.0,9.8,15.1,993.6,Low Risk,Varanasi (UP)
2024-08-11,31.4,85.0,1.5,9.5,992.4,Low Risk,Varanasi (UP)
2024-08-12,31.1,89.0,13.8,8.6,993.1,Low Risk,Varanasi (UP)
2024-08-13,32.5,88.0,13.5,6.2,994.1,Low Risk,Varanasi (UP)
2024-08-14,31.7,90.0,22.7,11.5,994.3,Low Risk,Varanasi (UP)
2024-08-15,32.2,86.0,5.0,12.3,993.2,Low Risk,Varanasi (UP)
2024-08-16,33.3,84.0,4.4,9.5,992.9,Low Risk,Varanasi (UP)
2024-08-17,32.9,84.0,3.6,13.0,994.2,Low Risk,Varanasi (UP)
2024-08-18,32.7,82.0,4.6,10.6,995.2,Low Risk,Varanasi (UP)
2024-08-19,33.0,82.0,9.8,11.2,994.1,Low Risk,Varanasi (UP)
2024-08-20,32.2,85.0,12.4,13.4,994.4,Low Risk,Varanasi (UP)
2024-08-21,32.0,85.0,6.9,10.5,995.5,Low Risk,Varanasi (UP)
2024-08-22,31.4,89.0,27.4,7.0,994.7,Low Risk,Varanasi (UP)
2024-08-23,29.9,90.0,10.4,18.1,994.2,Low Risk,Varanasi (UP)
2024-08-24,32.2,83.0,14.3,26.7,992.3,Low Risk,Varanasi (UP)
2024-08-25,32.2,84.0,4.8,17.4,991.7,Low Risk,Varanasi (UP)
2024-08-26,31.9,83.0,6.3,17.9,992.0,Low Risk,Varanasi (UP)
2024-08-27,29.9,89.0,33.4,18.7,993.5,Low Risk,Varanasi (UP)
2024-08-28,31.4,87.0,28.6,9.8,994.6,Low Risk,Varanasi (UP)
2024-08-29,31.9,86.0,5.9,9.5,994.5,Low Risk,Varanasi (UP)
2024-08-30,32.9,84.0,1.3,10.2,994.7,Low Risk,Varanasi (UP)
2024-08-31,33.1,85.0,7.2,9.4,994.2,Low Risk,Varanasi (UP)
2024-09-01,33.2,80.0,0.7,19.8,994.2,Low Risk,Varanasi (UP)
2024-09-02,33.0,77.0,1.1,20.5,994.8,Low Risk,Varanasi (UP)
2024-09-03,33.8,77.0,0.0,13.2,995.2,Low Risk,Varanasi (UP)
2024-09-04,32.5,85.0,8.6,10.5,993.3,Low Risk,Varanasi (UP)
2024-09-05,31.5,88.0,8.5,7.7,992.4,Low Risk,Varanasi (UP)
2024-09-06,32.3,88.0,3.9,13.8,993.9,Low Risk,Varanasi (UP)
2024-09-07,33.2,85.0,3.0,5.2,993.8,Low Risk,Varanasi (UP)
2024-09-08,32.7,87.0,6.8,10.2,993.4,Low Risk,Varanasi (UP)
2024-09-09,32.6,86.0,5.0,13.0,991.1,Low Risk,Varanasi (UP)
2024-09-10,32.6,79.0,2.2,24.4,989.5,Low Risk,Varanasi (UP)
2024-09-11,33.0,80.0,16.0,24.8,989.7,Low Risk,Varanasi (UP)
2024-09-12,32.2,83.0,2.9,16.8,992.4,Low Risk,Varanasi (UP)
2024-09-13,31.2,83.0,2.3,16.7,992.8,Low Risk,Varanasi (UP)
2024-09-14,31.6,78.0,0.3,20.2,992.6,Low Risk,Varanasi (UP)
2024-09-15,30.6,82.0,1.6,16.9,992.5,Low Risk,Varanasi (UP)
2024-09-16,31.4,83.0,14.0,28.8,993.2,Low Risk,Varanasi (UP)
2024-09-17,28.0,89.0,73.7,33.5,992.5,Low Risk,Varanasi (UP)
2024-09-18,32.2,79.0,0.0,21.7,993.7,Low Risk,Varanasi (UP)
2024-09-19,32.7,79.0,0.0,9.2,995.2,Low Risk,Varanasi (UP)
2024-09-20,32.7,79.0,0.0,8.4,995.5,Low Risk,Varanasi (UP)
2024-09-21,33.3,78.0,0.0,8.0,996.3,Low Risk,Varanasi (UP)
2024-09-22,34.3,78.0,0.0,11.5,995.2,Low Risk,Varanasi (UP)
2024-09-23,33.7,81.0,0.0,8.3,994.8,Low Risk,Varanasi (UP)
2024-09-24,32.6,82.0,0.1,12.4,994.2,Low Risk,Varanasi (UP)
2024-09-25,31.5,84.0,5.4,20.2,994.5,Low Risk,Varanasi (UP)
2024-09-26,30.0,88.0,17.7,19.9,993.4,Low Risk,Varanasi (UP)
2024-09-27,28.6,92.0,46.0,18.5,994.8,Low Risk,Varanasi (UP)
2024-09-28,30.4,90.0,17.5,19.1,996.9,Low Risk,Varanasi (UP)
2024-09-29,31.2,88.0,5.2,7.9,998.5,Low Risk,Varanasi (UP)
2024-09-30,32.0,83.0,0.7,16.4,997.6,Low Risk,Varanasi (UP)
2024-10-01,32.3,80.0,0.6,18.4,995.7,Low Risk,Varanasi (UP)
2023-01-01,29.9,56.0,0.0,9.3,955.4,Low Risk,Pune (Maharashtra)
2023-01-02,29.8,49.0,0.0,8.4,955.4,Low Risk,Pune (Maharashtra)
2023-01-03,29.9,51.0,0.0,12.7,955.2,Low Risk,Pune (Maharashtra)
2023-01-04,29.4,62.0,0.0,8.7,954.0,Low Risk,Pune (Maharashtra)
2023-01-05,29.3,62.0,0.0,12.9,955.0,Low Risk,Pune (Maharashtra)
2023-01-06,28.5,61.0,0.0,17.4,956.5,Low Risk,Pune (Maharashtra)
2023-01-07,27.8,67.0,0.0,15.8,956.5,Low Risk,Pune (Maharashtra)
2023-01-08,27.2,58.0,0.0,10.4,955.4,Low Risk,Pune (Maharashtra)
2023-01-09,27.2,41.0,0.0,10.0,956.1,Low Risk,Pune (Maharashtra)
2023-01-10,28.2,35.0,0.0,10.7,955.5,Low Risk,Pune (Maharashtra)
2023-01-11,29.6,41.0,0.0,11.8,953.5,Low Risk,Pune (Maharashtra)
2023-01-12,29.3,43.0,0.0,12.7,952.2,Low Risk,Pune (Maharashtra)
2023-01-13,28.6,62.0,0.0,12.7,952.6,Low Risk,Pune (Maharashtra)
2023-01-14,29.7,67.0,0.0,14.2,952.3,Low Risk,Pune (Maharashtra)
2023-01-15,30.4,57.0,0.0,12.4,951.4,Low Risk,Pune (Maharashtra)
2023-01-16,30.6,55.0,0.0,15.8,951.4,Low Risk,Pune (Maharashtra)
2023-01-17,30.4,56.0,0.0,10.8,952.1,Low Risk,Pune (Maharashtra)
2023-01-18,30.2,48.0,0.0,10.9,953.4,Low Risk,Pune (Maharashtra)
2023-01-19,30.6,45.0,0.0,13.4,953.4,Low Risk,Pune (Maharashtra)
2023-01-20,30.2,46.0,0.0,11.9,953.0,Low Risk,Pune (Maharashtra)
2023-01-21,29.4,48.0,0.0,11.7,953.0,Low Risk,Pune (Maharashtra)
2023-01-22,29.6,48.0,0.0,15.9,952.1,Low Risk,Pune (Maharashtra)
2023-01-23,29.5,52.0,0.0,12.1,951.4,Low Risk,Pune (Maharashtra)
2023-01-24,30.2,61.0,0.0,16.4,951.3,Low Risk,Pune (Maharashtra)
2023-01-25,29.5,60.0,0.2,13.8,951.5,Low Risk,Pune (Maharashtra)
2023-01-26,29.5,58.0,0.5,12.9,952.1,Low Risk,Pune (Maharashtra)
2023-01-27,31.0,52.0,0.0,14.6,952.3,Low Risk,Pune (Maharashtra)
2023-01-28,30.9,42.0,0.0,16.2,951.2,Low Risk,Pune (Maharashtra)
2023-01-29,30.9,62.0,0.0,15.9,949.7,Low Risk,Pune (Maharashtra)
2023-01-30,30.3,65.0,0.0,9.3,952.4,Low Risk,Pune (Maharashtra)
2023-01-31,29.8,58.0,0.0,15.6,952.9,Low Risk,Pune (Maharashtra)
2023-02-01,28.8,58.0,0.1,16.7,953.2,Low Risk,Pune (Maharashtra)
2023-02-02,29.8,55.0,0.0,16.9,953.1,Low Risk,Pune (Maharashtra)
2023-02-03,29.5,43.0,0.0,13.0,953.4,Low Risk,Pune (Maharashtra)
2023-02-04,30.8,40.0,0.0,8.8,952.2,Low Risk,Pune (Maharashtra)
2023-02-05,31.3,39.0,0.0,8.0,951.5,Low Risk,Pune (Maharashtra)
2023-02-06,32.3,41.0,0.0,14.8,951.5,Low Risk,Pune (Maharashtra)
2023-02-07,31.6,42.0,0.0,10.0,951.2,Low Risk,Pune (Maharashtra)
2023-02-08,32.2,40.0,0.0,10.1,952.1,Low Risk,Pune (Maharashtra)
2023-02-09,33.1,37.0,0.0,10.1,952.7,Low Risk,Pune (Maharashtra)
2023-02-10,33.4,30.0,0.0,8.5,953.8,Low Risk,Pune (Maharashtra)
2023-02-11,33.6,29.0,0.0,12.7,954.0,Low Risk,Pune (Maharashtra)
2023-02-12,33.5,28.0,0.0,13.9,954.8,Low Risk,Pune (Maharashtra)
2023-02-13,32.3,32.0,0.0,15.5,954.9,Low Risk,Pune (Maharashtra)
2023-02-14,32.2,28.0,0.0,11.4,954.5,Low Risk,Pune (Maharashtra)
2023-02-15,33.0,22.0,0.0,12.4,953.0,Low Risk,Pune (Maharashtra)
2023-02-16,34.4,24.0,0.0,19.1,953.5,Low Risk,Pune (Maharashtra)
2023-02-17,34.3,25.0,0.0,15.1,953.7,Low Risk,Pune (Maharashtra)
2023-02-18,33.6,23.0,0.0,13.1,953.5,Low Risk,Pune (Maharashtra)
2023-02-19,33.2,26.0,0.0,15.5,953.3,Low Risk,Pune (Maharashtra)
2023-02-20,34.3,30.0,0.0,13.2,953.3,Low Risk,Pune (Maharashtra)
2023-02-21,34.5,32.0,0.0,11.2,953.4,Low Risk,Pune (Maharashtra)
2023-02-22,34.5,29.0,0.0,10.3,953.2,Low Risk,Pune (Maharashtra)
2023-02-23,34.6,28.0,0.0,11.4,952.7,Low Risk,Pune (Maharashtra)
2023-02-24,34.2,24.0,0.0,12.5,953.7,Low Risk,Pune (Maharashtra)
2023-02-25,34.0,23.0,0.0,11.5,955.1,Low Risk,Pune (Maharashtra)
2023-02-26,34.2,24.0,0.0,10.5,955.6,Low Risk,Pune (Maharashtra)
2023-02-27,34.8,24.0,0.0,19.1,955.4,Low Risk,Pune (Maharashtra)
2023-02-28,34.3,25.0,0.0,12.3,955.1,Low Risk,Pune (Maharashtra)
2023-03-01,34.0,25.0,0.0,18.4,955.5,Low Risk,Pune (Maharashtra)
2023-03-02,34.1,28.0,0.0,14.9,956.2,Low Risk,Pune (Maharashtra)
2023-03-03,34.5,29.0,0.0,18.6,956.7,Low Risk,Pune (Maharashtra)
2023-03-04,35.5,28.0,0.0,13.6,956.5,Low Risk,Pune (Maharashtra)
2023-03-05,35.8,30.0,0.0,11.5,956.1,Low Risk,Pune (Maharashtra)
2023-03-06,34.1,42.0,1.7,18.6,955.2,Low Risk,Pune (Maharashtra)
2023-03-07,29.2,51.0,0.3,15.3,955.6,Low Risk,Pune (Maharashtra)
2023-03-08,32.2,42.0,0.0,13.5,954.5,Low Risk,Pune (Maharashtra)
2023-03-09,32.5,33.0,0.0,14.4,954.2,Low Risk,Pune (Maharashtra)
2023-03-10,33.2,32.0,0.0,12.9,953.5,Low Risk,Pune (Maharashtra)
2023-03-11,33.8,31.0,0.0,16.2,953.2,Low Risk,Pune (Maharashtra)
2023-03-12,34.3,32.0,0.0,16.9,952.7,Low Risk,Pune (Maharashtra)
2023-03-13,34.5,36.0,0.0,15.0,951.9,Low Risk,Pune (Maharashtra)
2023-03-14,34.9,37.0,0.0,18.3,950.5,Low Risk,Pune (Maharashtra)
2023-03-15,32.4,39.0,0.0,16.9,949.5,Low Risk,Pune (Maharashtra)
2023-03-16,31.8,64.0,9.2,14.3,951.0,Low Risk,Pune (Maharashtra)
2023-03-17,30.9,62.0,0.1,18.7,950.8,Low Risk,Pune (Maharashtra)
2023-03-18,30.7,58.0,0.0,16.9,949.7,Low Risk,Pune (Maharashtra)
2023-03-19,30.9,58.0,0.0,21.3,949.1,Low Risk,Pune (Maharashtra)
2023-03-20,30.0,58.0,0.0,18.5,948.9,Low Risk,Pune (Maharashtra)
2023-03-21,30.1,59.0,1.0,18.0,949.5,Low Risk,Pune (Maharashtra)
2023-03-22,30.2,59.0,0.0,18.1,950.5,Low Risk,Pune (Maharashtra)
2023-03-23,31.2,61.0,0.0,18.2,950.6,Low Risk,Pune (Maharashtra)
2023-03-24,33.1,54.0,0.0,19.3,950.6,Low Risk,Pune (Maharashtra)
2023-03-25,33.5,51.0,0.0,18.3,951.4,Low Risk,Pune (Maharashtra)
2023-03-26,32.9,48.0,0.0,17.6,951.0,Low Risk,Pune (Maharashtra)
2023-03-27,33.3,55.0,0.0,15.5,951.0,Low Risk,Pune (Maharashtra)
2023-03-28,33.7,53.0,0.0,15.1,950.3,Low Risk,Pune (Maharashtra)
2023-03-29,34.9,52.0,0.0,19.4,950.7,Low Risk,Pune (Maharashtra)
2023-03-30,32.4,59.0,0.0,18.6,950.1,Low Risk,Pune (Maharashtra)
2023-03-31,30.8,64.0,0.0,18.9,950.0,Low Risk,Pune (Maharashtra)
2023-04-01,33.2,55.0,0.0,16.8,950.5,Low Risk,Pune (Maharashtra)
2023-04-02,33.4,60.0,0.0,19.0,950.1,Low Risk,Pune (Maharashtra)
2023-04-03,34.1,62.0,0.0,17.9,949.8,Low Risk,Pune (Maharashtra)
2023-04-04,35.6,57.0,0.0,22.0,950.7,Low Risk,Pune (Maharashtra)
2023-04-05,35.7,49.0,0.0,19.8,950.5,Low Risk,Pune (Maharashtra)
2023-04-06,35.6,37.0,0.0,16.5,950.9,Low Risk,Pune (Maharashtra)
2023-04-07,35.6,45.0,3.7,18.0,952.5,Low Risk,Pune (Maharashtra)
2023-04-08,32.4,61.0,1.3,21.9,954.6,Low Risk,Pune (Maharashtra)
2023-04-09,35.2,60.0,7.6,19.6,954.3,Low Risk,Pune (Maharashtra)
2023-04-10,34.5,50.0,0.0,14.3,952.8,Low Risk,Pune (Maharashtra)
2023-04-11,36.3,45.0,0.0,21.1,952.9,Low Risk,Pune (Maharashtra)
2023-04-12,35.8,39.0,0.0,12.3,952.4,Low Risk,Pune (Maharashtra)
2023-04-13,37.1,33.0,0.6,15.4,952.2,Low Risk,Pune (Maharashtra)
2023-04-14,36.3,35.0,0.0,15.5,952.2,Low Risk,Pune (Maharashtra)
2023-04-15,35.5,46.0,0.0,30.4,951.8,Low Risk,Pune (Maharashtra)
2023-04-16,36.4,48.0,0.2,26.2,950.6,Low Risk,Pune (Maharashtra)
2023-04-17,36.4,41.0,0.5,15.8,950.7,Low Risk,Pune (Maharashtra)
2023-04-18,36.8,39.0,0.0,25.1,951.4,Low Risk,Pune (Maharashtra)
2023-04-19,38.2,31.0,0.1,14.3,949.6,Low Risk,Pune (Maharashtra)
2023-04-20,36.9,37.0,0.0,21.7,947.6,Low Risk,Pune (Maharashtra)
2023-04-21,35.5,36.0,0.0,20.7,947.8,Low Risk,Pune (Maharashtra)
2023-04-22,34.3,43.0,0.0,20.9,948.0,Low Risk,Pune (Maharashtra)
2023-04-23,34.8,51.0,0.0,18.4,948.0,Low Risk,Pune (Maharashtra)
2023-04-24,36.9,44.0,0.0,18.5,948.8,Low Risk,Pune (Maharashtra)
2023-04-25,37.2,49.0,0.0,27.7,949.0,Low Risk,Pune (Maharashtra)
2023-04-26,33.9,60.0,0.0,20.9,949.3,Low Risk,Pune (Maharashtra)
2023-04-27,34.3,60.0,0.2,16.7,949.6,Low Risk,Pune (Maharashtra)
2023-04-28,33.9,59.0,0.3,21.6,950.4,Low Risk,Pune (Maharashtra)
2023-04-29,33.6,57.0,0.1,19.5,949.6,Low Risk,Pune (Maharashtra)
2023-04-30,34.3,55.0,0.0,24.6,948.1,Low Risk,Pune (Maharashtra)
2023-05-01,33.4,56.0,0.0,21.4,948.0,Low Risk,Pune (Maharashtra)
